,1,2,4,6,8,10,12,16,20,24
1 MiB,0.06371833333333334,0.033776,0.018358,0.012789,0.010005666666666668,0.008527999999999999,0.03876633333333334,0.09382866666666667,0.03507,0.10323
5 MiB,0.2979946666666667,0.152232,0.07824666666666667,0.053674,0.04127433333333333,0.03413833333333333,0.029556,0.024332333333333334,0.02071133333333333,0.026436333333333336
10 MiB,0.6546916666666668,0.35234933333333335,0.18449000000000002,0.12538333333333332,0.09773966666666667,0.08121866666666668,0.07297733333333334,0.15334966666666666,0.05699733333333332,0.150501
50 MiB,3.3026866666666663,1.7545149999999998,0.9147103333333334,0.6243986666666667,0.48835333333333336,0.432568,0.3431503333333333,0.2657503333333333,0.295271,0.31414133333333333
100 MiB,6.721069666666668,3.4461413333333333,1.826683,1.2448439999999998,0.9903046666666665,0.8152746666666667,0.6872816666666667,0.5415390000000001,0.4856116666666666,0.6148473333333334
500 MiB,32.38253433333333,16.604615666666664,8.681739,6.245651,4.862414333333334,4.058836,3.4132496666666667,2.6615566666666663,2.3852903333333333,2.0638813333333332
1 GiB,67.175635,34.097003,17.735349,12.654807666666665,9.87905,8.236512,7.004164,5.430667,4.891525,4.209750666666667
5 GiB,331.2526163333333,174.08894666666666,90.56178899999999,63.49054533333333,48.645251,38.94583866666667,33.18520933333334,26.100497333333333,23.62255,20.427444666666663
10 GiB,639.3368666666667,328.5801166666667,170.40860966666665,119.68244666666665,95.12316266666666,79.80543533333334,68.87527166666668,53.341528000000004,47.572651,48.64356899999999
